isc,Voc,FF,PCE,i_Rrad_MPP,i_Rsrh_MPP,i_Raug_MPP,i_RII_MPP,i_RIII_MPP,i_Rrad_OC,i_Rsrh_OC,i_Raug_OC,i_RII_OC,i_RIII_OC,i_Rrad_SC,i_Rsrh_SC,i_Raug_SC,i_RII_SC,i_RIII_SC
309.8479,0.891327034663102,0.330314727896863,9.12249375,0.01048235715,0.0075928935,0.01083298565,100.1508865,7.214553545e-06,0.15236494,0.110117588,0.322867684,266.097572,42.7181404,0.15236494,0.110117588,0.322867684,266.097572,42.7181404
245.447,0.618871468302256,0.516646510476607,7.847868,1.072558,0.000188549,23.19204,24.98268,0.0175375400000004,3.19662088,0.00055785616,119.980364,52.4900548,70.1257332,3.19662088,0.00055785616,119.980364,52.4900548,70.1257332
145.8219,0.920823990650084,0.590252171891363,7.925688,0.1065654,0.009408818,0.007035686,13.60386,0.0002405724,0.46087868,0.040650466,0.0902323464,145.2293,0.00100859256,0.46087868,0.040650466,0.0902323464,145.2293,0.00100859256
149.4405,1.20138111899081,0.787095573826234,14.13112,0.0003673729,0.005910361,9.545797e-05,1.076614,7.046406,0.000679320588,0.01029961384,0.000415068656,64.2298420000001,84.7182488000001,0.000679320588,0.01029961384,0.000415068656,64.2298420000001,84.7182488000001
254.5888,0.992392824606514,0.279892672260279,7.0715470958,0.0197658023,0.018244851,0.0289512577,6.39691188000002e-05,81.7963283,0.071946748,0.0263491692,0.399904476,0.254178712,254.008876,0.071946748,0.0263491692,0.399904476,0.254178712,254.008876
231.52,0.855505041379949,0.443060628412606,8.775548,0.2532491,0.01587322,9.02829600000001,2.10839300000003,0.7975563,0.674388184,0.0288941468,42.8103944,186.063964,2.0144594,0.674388184,0.0288941468,42.8103944,186.063964,2.0144594
171.9536,0.659099336396936,0.359008410406692,4.068804,1.78446,169.7449,10.3992,0.345964100000002,5.032877,1.96899332,178.785544,13.5838836,42.9271616,51.7067608,1.96899332,178.785544,13.5838836,42.9271616,51.7067608
294.1601,1.27498047110075,0.471531495865637,17.6847125,0.1322124,0.01480523,0.001653554,21.94148,2.445414e-06,0.7934995,0.1182758,0.006065594,293.2453,0.0002006775,0.7934995,0.1182758,0.006065594,293.2453,0.0002006775
186.0041,0.432007313657455,0.206949812818825,1.66294794375,0.034391855,0.014970615,0.0955696825,0.01170676825,213.9144,0.0682508152,0.0313840036,0.889356688,22.233037,264.75218,0.0682508152,0.0313840036,0.889356688,22.233037,264.75218
182.2325,0.897811937017503,0.704733102495526,11.5301745,0.0001237675,0.3539789,0.0002498599,10.64208,0.4203359,0.00031969512,0.61375818,0.00124069728,180.168588,1.49634364,0.00031969512,0.61375818,0.00124069728,180.168588,1.49634364
298.0239,0.680678322180562,0.512635285072063,10.3992377928,11.39068616,0.0728247928,0.016164272,0.13687941338,69.0164604,23.9939356,0.140656648,0.0525624448,106.9337928,168.400528,23.9939356,0.140656648,0.0525624448,106.9337928,168.400528
283.8028,0.831783765372755,0.396451509967406,9.3587358996,5.27378367,0.420956757,0.01050528671,0.02296599997,79.613923,14.7485756,0.870455172,0.0540001116,71.2357956,197.284392,14.7485756,0.870455172,0.0540001116,71.2357956,197.284392
218.1192,0.690244297683608,0.644056697312364,9.69663,7.330109,0.0003513245,8.704966,0.005313052,8.148368,43.780008,0.0020791256,126.35552,0.033641296,47.930782,43.780008,0.0020791256,126.35552,0.033641296,47.930782
184.8356,1.09776006244267,0.613519823204866,12.4486325496,0.0576699552,0.659423164,0.0531556016000001,6.38540244000003,0.354496248,0.118429528,0.943035592,0.171427392,182.892076,0.733323788,0.118429528,0.943035592,0.171427392,182.892076,0.733323788
218.3574,0.470498038608898,0.509144595186338,5.230785,0.0005599891,0.0003569008,0.0001796467,44.01437,1.731931e-05,0.00090171756,0.00058029052,0.00039854489,217.8175,2.7554256e-05,0.00090171756,0.00058029052,0.00039854489,217.8175,2.7554256e-05
248.6815,0.572691779739585,0.68586935861844,9.768004,0.001390656,9.58281700000001e-05,0.2316609,4.24757200000004,0.000866663200000001,0.00467499346,0.000306349994,1.739754107,247.6614463,0.00267178249,0.00467499346,0.000306349994,1.739754107,247.6614463,0.00267178249
166.6078,0.727946316882759,0.751031890140502,9.10863,0.8542233,0.1780927,3.196857,2.575494,8.002633,1.94019756,0.399023196,12.117338,135.15252,17.1363944,1.94019756,0.399023196,12.117338,135.15252,17.1363944
138.7023,0.60240874243307,0.410770212190342,3.43221014752,1.73286832,2.25840756,0.01624134112,0.868987731200001,108.1266208,2.9889026,2.74670724,0.0387449452,51.4826988,126.827816,2.9889026,2.74670724,0.0387449452,51.4826988,126.827816
189.5455,0.887989216554361,0.670456697627509,11.284749,15.67867,0.04041199,2.368501,0.0613521600000004,10.19085,50.4807896,0.0631305032,15.2758316,93.1915832,30.5788928,50.4807896,0.0631305032,15.2758316,93.1915832,30.5788928
195.2371,0.64447027418229,0.58759576022838,7.3933947062,3.57183076,0.001128785242,0.00211224604,7.92153749,15.3787848,4.704147,0.00140357432,0.0043874888,79.903382,110.078768,4.704147,0.00140357432,0.0043874888,79.903382,110.078768
348.0036,0.94720298145044,0.84054255557696,27.70680825,0.007478772,4.052693e-05,0.4416115,11.7114,0.002968853,0.0193217456,0.0001039447072,2.44310724,344.404664,0.01137525404,0.0193217456,0.0001039447072,2.44310724,344.404664,0.01137525404
255.1894,0.775681814401167,0.677762274919194,13.416018,3.814506e-05,0.0007338458,1.107648e-06,31.5753,0.01309194,0.0001002860832,0.00187433276,1.5229494e-05,253.18684,2.88510948,0.0001002860832,0.00187433276,1.5229494e-05,253.18684,2.88510948
238.8248,0.959338244733824,0.708479586126967,16.2322425,1.500234,15.78852,2.50902,4.551898,0.001671286,3.87995364,25.7261148,10.8301208,200.257624,0.00503178052,3.87995364,25.7261148,10.8301208,200.257624,0.00503178052
177.5513,0.744802253902964,0.222718346737341,2.94524096796,189.698102,0.131369976,0.125818328,6.488853108e-05,0.252075592,264.97148,0.14952616,0.2279572,7.8607222,0.26771976,264.97148,0.14952616,0.2279572,7.8607222,0.26771976
216.4784,0.497175336335335,0.130293949069958,1.40232408414,0.0360275192,0.0245383628,0.00518292161,201.850899,8.40141429e-05,0.0532078899,0.0355637508,0.00805526202,304.181032,0.000118395476,0.0532078899,0.0355637508,0.00805526202,304.181032,0.000118395476
156.2078,1.03013651031475,0.195023148315597,3.13822197248,21.0456976,42.7341664,0.001355763656,2.399449084e-06,44.5298864,54.44414,72.139782,0.0068659644,9.3371038,53.26001,54.44414,72.139782,0.0068659644,9.3371038,53.26001
200.4266,0.799151320477805,0.23791354256143,3.81068933375,0.00910126475,12.06907265,0.00268852759,1.95440828e-05,182.339735,0.0715365316,53.34588,0.1099435148,17.06316316,228.159804,0.0715365316,53.34588,0.1099435148,17.06316316,228.159804
126.743,0.960516423474314,0.786121229407853,9.57014025,5.915365,4.552737e-05,0.08552607,3.547308,1.193375,12.6746284,9.71241712e-05,0.291279724,111.1965064,3.1557214,12.6746284,9.71241712e-05,0.291279724,111.1965064,3.1557214
191.332,0.803194528978929,0.811155928096388,12.465586,8.83863600000001,0.2209769,0.1387275,2.78612400000002,1.276755,32.6355751999999,0.364616876,0.836806207999997,151.763547999999,4.03640111999999,32.6355751999999,0.364616876,0.836806207999997,151.763547999999,4.03640111999999
146.7789,0.714617961211359,0.482626949156541,5.06231452672,4.21834824,0.531325848,7.08657168,4.153420644,50.388358,5.5942668,0.68281048,10.349988,77.082418,58.039356,5.5942668,0.68281048,10.349988,77.082418,58.039356
330.1265,0.969869474057714,0.408532402444212,13.08037473,11.958132,0.03583071,106.43394,0.0154621332,0.46421466,15.487736,0.048532836,187.86748,96.7924559999999,31.563134,15.487736,0.048532836,187.86748,96.7924559999999,31.563134
224.5638,1.09179987166978,0.574441729249642,14.08408925,8.210614,1.04824,14.18844,3.327751,3.645726,17.1981464,1.87673168,48.7315876,140.874404,16.0034944,17.1981464,1.87673168,48.7315876,140.874404,16.0034944
125.9694,0.498497190138611,0.496201165968703,3.11591466998,11.9686296,0.0002428596,0.0106612888,1.52837823,9.91322335,23.5718398,0.000478269018,0.0309419978,85.6626426,17.3229224,23.5718398,0.000478269018,0.0309419978,85.6626426,17.3229224
208.3051,0.872958360461493,0.744734066643322,13.5423692768,0.227717964,0.0289408064,0.530316868,8.07228648000001,0.00134545872,0.575956396,0.0437520272,1.59474228,206.148948,0.01135850816,0.575956396,0.0437520272,1.59474228,206.148948,0.01135850816
148.1859,0.937862500440537,0.346156085485526,4.810808,37.25723,0.007185578,1.531711,19.1554,2.21959e-05,82.9748832,0.0142459408,4.23398092,66.924944,0.0214482708,82.9748832,0.0142459408,4.23398092,66.924944,0.0214482708
317.9358,0.798963917657967,0.511989392717174,13.00551525,0.3412702,0.1247064,46.28368,1.796595,76.83014,0.44389516,0.134617024,63.0539736,165.50516,89.06192,0.44389516,0.134617024,63.0539736,165.50516,89.06192
150.7122,1.0175396896249,0.601804093179669,9.2290055,0.01859514,0.08684325,0.05099285,7.372643,1.200461,0.119468836,0.51238596,0.866200932,138.73192,10.4844996,0.119468836,0.51238596,0.866200932,138.73192,10.4844996
311.5454,0.959406798556923,0.50701718363249,15.1546815,6.567986,7.429262,73.16194,0.001326877,0.2009255,13.1769844,14.8738152,194.35828,87.4932119999999,0.282790244,13.1769844,14.8738152,194.35828,87.4932119999999,0.282790244
173.0399,0.786701275717065,0.749716393457858,10.2059425,0.0004631498,0.1130033,0.002807466,1.842082,14.06744,0.00071771888,0.172337896,0.0111230344,78.9647204,94.5735356,0.00071771888,0.172337896,0.0111230344,78.9647204,94.5735356
282.5174,0.974911313678659,0.752690863052152,20.73132,0.1514855,0.002972845,7.60200199999999,3.99653199999999,11.62343,0.6195269,0.01196548,55.4186199999999,148.287,78.38224,0.6195269,0.01196548,55.4186199999999,148.287,78.38224
240.9078,0.705167359247695,0.699197835240669,11.877995,0.000225183,6.594553e-05,0.002472911,3.345138,8.173546e-05,0.0013651966,0.0003923009,0.022079562,240.55086,0.00102453192,0.0013651966,0.0003923009,0.022079562,240.55086,0.00102453192
271.4899,0.647903836169132,0.772632311051027,13.5905519519,0.000976971035,0.0384733302,0.00615378433,19.30096988,0.000483978056,0.00276766044,0.0891224168,0.0247568152,272.009028,0.00124698212,0.00276766044,0.0891224168,0.0247568152,272.009028,0.00124698212
313.3509,0.952207452822868,0.865360925222061,25.820212,0.004027187,1.487132e-05,0.01209384,7.367174,2.200415,0.0963336344,0.00034924134,0.925819552,247.645036,62.1918596,0.0963336344,0.00034924134,0.925819552,247.645036,62.1918596
199.0795,0.970849205877054,0.34119777415372,6.594540053,0.000242122956,0.0153833784,0.01272238206,61.3825691,5.588658233e-10,0.01234008624,0.12019656,0.614293043999999,198.448412,0.00194913932,0.01234008624,0.12019656,0.614293043999999,198.448412,0.00194913932
291.1192,0.939664001259144,0.637936969875939,17.451035806,1.48740368,0.116501476,42.5339804,8.21575148,0.041493598,3.594891,0.2383929,141.71168,15.493228,131.75966,3.594891,0.2383929,141.71168,15.493228,131.75966
140.9887,0.648391212761502,0.450399481609808,4.1173644325,0.00095019965,0.000108144046,9.51864685e-05,28.19204185,0.002095871505,0.00182614388,0.000207786276,0.000938814196,123.726008,17.02714336,0.00182614388,0.000207786276,0.000938814196,123.726008,17.02714336
318.1276,1.10821250892028,0.648216448191553,22.8530644224,0.282356376,6.80597556,22.4707244,2.18366756,6.36872224,0.64682562,15.4432372,87.9493796,192.555056,21.5238144,0.64682562,15.4432372,87.9493796,192.555056,21.5238144
307.7103,0.737117084231678,0.61386499893268,13.923595,0.2459523,0.03805553,1.36578e-05,28.84516,0.1477578,0.78940444,0.466660116,3.84385264e-05,241.029936,65.2296924,0.78940444,0.466660116,3.84385264e-05,241.029936,65.2296924
206.217,0.919122686995375,0.493425192702627,9.3523180992,0.01426505466,35.912541,0.0802714888,12.18606996,4.66172144e-05,0.0369466204,96.5298216,0.219231304,110.97296,0.00569684728,0.0369466204,96.5298216,0.219231304,110.97296,0.00569684728
141.3407,0.814530930788105,0.405908630810681,4.6730788,15.3681,0.006798785,0.07753094,0.4170646,65.7155,18.132074,0.0081080348,0.102075868,49.178082,86.526836,18.132074,0.0081080348,0.102075868,49.178082,86.526836
269.965,1.18397045370387,0.636510742340318,20.34483,0.07127903,2.167183e-06,21.6451,1.311864,0.3328304,0.220269032,6.69004144e-06,185.858644,3.83592332,80.0503772,0.220269032,6.69004144e-06,185.858644,3.83592332,80.0503772
128.9859,0.751759117680745,0.64000671489351,6.20591,1.163531e-05,0.0003181377,7.727626e-05,4.868515,0.0007229452,9.53193836e-05,0.00223316668,0.00730337532,127.370164,1.91869368,9.53193836e-05,0.00223316668,0.00730337532,127.370164,1.91869368
211.5373,0.864599582127259,0.612802222620123,11.20785,0.3839403,0.009863103,0.06295171,24.28422,0.0006592664,0.68198754,0.013239136,0.16463824,210.68214,0.0011627222,0.68198754,0.013239136,0.16463824,210.68214,0.0011627222
344.3889,1.07161146091384,0.703975263736497,25.980284,0.2509973,2.014903,19.12609,0.02232076,17.44814,1.478216,4.96575936,262.877396,0.738568116,74.7014184,1.478216,4.96575936,262.877396,0.738568116,74.7014184
292.2022,0.549177172145369,0.255975295109428,4.1076554727,42.5274373,7.71996232e-05,0.01316222252,97.1926995,0.196787137,99.2107445,0.000180070074,0.0370453154,206.252385,0.646721281,99.2107445,0.000180070074,0.0370453154,206.252385,0.646721281
298.9621,0.690132577867874,0.398755575966455,8.227264,0.0758419600000001,0.0004877753,0.00446158200000001,0.000351416900000003,93.54289,0.49839338,0.0031677644,0.072590798,0.042015752,298.67748,0.49839338,0.0031677644,0.072590798,0.042015752,298.67748
150.4792,0.673076815404412,0.829081095313133,8.39727,1.244327,0.001028635,0.215439,9.05532,0.009285385,2.34977452,0.00192243196,0.549575404,147.2723784,0.0166184572,2.34977452,0.00192243196,0.549575404,147.2723784,0.0166184572
164.3086,0.596181529679543,0.455989228679966,4.466768,0.03995624,5.023585,0.03157952,49.53641,0.00706370900000009,0.129379182,7.53739924,0.1913997648,155.084316,3.214581904,0.129379182,7.53739924,0.1913997648,155.084316,3.214581904
319.1441,1.17365905915622,0.66410159537494,24.875012,0.03878636,0.01042308,0.02712451,2.10644,24.31426,0.0881682508,0.01401315,0.106986956,167.711144,151.256672,0.0881682508,0.01401315,0.106986956,167.711144,151.256672
310.908,1.02035113178283,0.722715240231991,22.92708075,0.02011338,3.449859,0.921928,0.003372574,10.68061,0.048281738,5.890819,4.4206632,0.0087758812,300.51404,0.048281738,5.890819,4.4206632,0.0087758812,300.51404
238.5098,0.738990538279839,0.847902189738196,14.944826,0.004072267,0.0001214984,0.6140796,7.961825,0.009369664,0.01424333,0.000418788724,4.55950028,233.970848,0.0362900232,0.01424333,0.000418788724,4.55950028,233.970848,0.0362900232
332.4696,0.741341864054944,0.460955711730909,11.3613428925,2.8245695,17.706256,0.87651463,34.328082,0.00261964905000001,11.7903912,39.2058492,4.84747196,210.619216,69.0872612,11.7903912,39.2058492,4.84747196,210.619216,69.0872612
263.007,0.822967516815819,0.288230208022664,6.2386338352,1.79860836,40.452506,0.00492277228,0.002325865856,84.5817396,5.494654,96.3101428,0.0218740672,37.263204,130.866356,5.494654,96.3101428,0.0218740672,37.263204,130.866356
157.3187,0.689598091980287,0.504343504140559,5.471455,0.07310986,0.01228392,29.47568,18.08937,0.5177002,0.12023274,0.017434206,52.848944,25.941702,79.0537300000001,0.12023274,0.017434206,52.848944,25.941702,79.0537300000001
321.0477,0.651384672868122,0.589434082001201,12.32657272,0.0078852594,1.308736,0.45944888,30.46592,8.716586,0.013127262,2.14011108,1.12539384,203.065692,114.44684,0.013127262,2.14011108,1.12539384,203.065692,114.44684
146.2538,0.606956553765673,0.600794173509601,5.333232,0.001901939,0.001194896,0.00948068000000002,12.9252,0.0183133,0.0278274116,0.0083765792,0.405510228,144.320088,1.58569492,0.0278274116,0.0083765792,0.405510228,144.320088,1.58569492
316.8474,0.850931681646553,0.25529916032405,6.8832608439,0.0652988401,0.000153258569,1.30083589,169.549327,0.0808399502,0.326041216,0.000748532764,8.14349376,265.79248,48.693062,0.326041216,0.000748532764,8.14349376,265.79248,48.693062
343.4887,1.13140159165934,0.439339383419358,17.073768,0.04235185,0.0005296718,57.78245,0.1715184,0.9669239,0.100859444,0.00125919112,236.943192,104.20018,2.28107888,0.100859444,0.00125919112,236.943192,104.20018,2.28107888
236.0924,0.820327342383667,0.647372953133736,12.5378695,26.83418,1.130789,11.68234,5.243065,1.564402,40.497636,1.4284634,21.24011,173.53126,2.1286968,40.497636,1.4284634,21.24011,173.53126,2.1286968
156.6337,1.00850256876301,0.673553165346392,10.6398155,17.86821,13.29484,0.0005480597,0.09881683,0.1978935,77.4035003999999,50.7170659999999,0.00532237183999999,29.2459819999999,0.776547687999999,77.4035003999999,50.7170659999999,0.00532237183999999,29.2459819999999,0.776547687999999
180.9309,0.789829381985091,0.282383572821856,4.035389484,0.49690366,0.0080187972,1.7866424,9.07089840000001e-05,87.896504,1.7744012,0.02716654,21.590684,15.5729572,147.40886,1.7744012,0.02716654,21.590684,15.5729572,147.40886
357.4805,1.04824654841012,0.63371416055513,23.747025,0.3114213,0.0001246216,0.2122824,0.003037034,40.32703,2.19810696,0.00086418844,6.40403856,118.2214904,229.831092,2.19810696,0.00086418844,6.40403856,118.2214904,229.831092
121.1404,1.19630891071143,0.38880895664347,5.6346714988,0.20058688,0.104918716,0.74836068,32.9999796,0.00036007936,0.905939884,0.194073392,3.48619692,76.6434668,39.9134912,0.905939884,0.194073392,3.48619692,76.6434668,39.9134912
332.0548,1.15570326655548,0.397274245647929,15.24567,0.9047743,0.07590525,6.441125,12.30665,7.481583,2.179487,0.127179192,26.1690152,278.641268,25.0065236,2.179487,0.127179192,26.1690152,278.641268,25.0065236
139.9181,0.802547946659162,0.762160434092993,8.5583745,0.09920963,0.02324352,0.002031082,1.368283,6.758652,1.41521836,0.302567456,0.102093404,52.9941024,85.4497876,1.41521836,0.302567456,0.102093404,52.9941024,85.4497876
137.0051,0.553244428883113,0.754360560813002,5.71785,2.324882,6.345321e-05,0.001401064,9.529654,10.79306,3.77488356,0.0001028700467,0.0031120047,15.08447058,117.6185032,3.77488356,0.0001028700467,0.0031120047,15.08447058,117.6185032
184.994,0.822957608799046,0.738096682950166,11.23694775,0.3632701,0.0798789,0.004479619,17.22524,0.8498034,0.98624882,0.211852956,0.019321158,93.3853144,90.5146128,0.98624882,0.211852956,0.019321158,93.3853144,90.5146128
307.3542,1.2116790486866,0.530879029146136,19.7707125,0.04398536,0.01705908,0.2697136,43.41234,0.001606238,0.496876252,0.095782734,4.88414728,300.198456,1.67928716,0.496876252,0.095782734,4.88414728,300.198456,1.67928716
353.1338,1.01268589054651,0.468047350624231,16.738010586,24.6577964,0.0385090952,15.96773216,0.000286978203,30.79414246,39.37875,0.100940816,41.5287392,78.3527083999999,194.545456,39.37875,0.100940816,41.5287392,78.3527083999999,194.545456
135.462,0.727239458063862,0.431844670645473,4.25424485452,0.0184091902,1.3066068e-05,40.7438382,0.00468115661,1.377014932,0.0377662676,2.68054676e-05,104.79066,2.43172068,28.4025948,0.0377662676,2.68054676e-05,104.79066,2.43172068,28.4025948
130.0318,0.950160715543318,0.637530279503747,7.87675725,0.01507277,0.02805758,0.1341172,13.15323,0.009435181,0.02891364,0.0537905,0.7609329,103.2918,25.72699,0.02891364,0.0537905,0.7609329,103.2918,25.72699
151.5746,0.935810754881495,0.764327627670014,10.841616,0.1697956,5.999931,0.001817907,0.842115999999998,9.04123999999999,0.43410096,11.7960048,0.0103441272,101.5869696,38.4280428,0.43410096,11.7960048,0.0103441272,101.5869696,38.4280428
316.1781,0.968370016903116,0.597074007591272,18.28105625,1.726385,1.391726,14.16226,46.87564,0.3426381,2.01161136,1.42177972,17.7535232,163.68946,131.077624,2.01161136,1.42177972,17.7535232,163.68946,131.077624
166.5566,1.09497274511753,0.657472192346697,11.990645,0.5704585,6.994877e-05,0.5227785,10.74309,0.002381966,5.530676,0.00067925374,7.887654,99.515438,53.6486699999999,5.530676,0.00067925374,7.887654,99.515438,53.6486699999999
168.4541,1.17364957216122,0.335939137257832,6.641721075,0.01608234,0.01990684,0.07255744,1.04394,154.3067,0.0283210548,0.0313703628,0.17334198,65.549256,170.183584,0.0283210548,0.0313703628,0.17334198,65.549256,170.183584
207.4094,0.934852147848668,0.623309970173579,12.085801,0.008275714,21.40477,0.003703288,0.05561269,0.004234231,0.22992874,204.82716,0.4849406,1.2927392,0.5826259,0.22992874,204.82716,0.4849406,1.2927392,0.5826259
146.395,0.872745367070971,0.731127495963874,9.34129125,0.4784141,0.08333834,0.2256532,7.193872,0.02530169,1.37678076,0.217112484,1.26613304,143.485116,0.0973881988,1.37678076,0.217112484,1.26613304,143.485116,0.0973881988
181.2498,0.891589649408833,0.552508686766421,8.928565,2.532426,0.003127842,0.1058614,0.035089,0.002538243,143.615248,0.0393343656,35.8382556,1.43336556,0.325039044,143.615248,0.0393343656,35.8382556,1.43336556,0.325039044
225.6797,1.04404580579096,0.522144508599692,12.302766,20.31797,0.1535279,21.77388,0.006834011,1.465236,72.0458544,0.308205672,145.701704,0.193768164,7.71822136,72.0458544,0.308205672,145.701704,0.193768164,7.71822136
148.7274,0.838711657601889,0.859319881319789,10.719105,0.0002371739,0.07123094,2.131535e-05,5.46933,0.2653082,0.000590612836,0.114210816,0.0001118227532,149.1258832,0.80412232,0.000590612836,0.114210816,0.0001118227532,149.1258832,0.80412232
289.0929,0.636781070392326,0.370306330644657,6.816928,1.943239,0.02142217,0.9743737,122.3177,0.00167913000000001,7.8020914,0.054294364,10.22010736,277.192076,0.715835836,7.8020914,0.054294364,10.22010736,277.192076,0.715835836
131.6317,0.803347249391028,0.822926914685283,8.70212,0.678715500000001,0.00357722300000001,4.57385900000001,1.21524400000001,0.870669900000001,4.41519479999999,0.0218923692,69.5533239999997,51.8465747999998,4.16778179999999,4.41519479999999,0.0218923692,69.5533239999997,51.8465747999998,4.16778179999999
238.5921,1.04909125936893,0.60882367112662,15.239154,2.202759,0.1944807,1.167559,0.0174925700000001,17.31005,19.7409588,1.65987852,38.5138572,0.552191384,178.12554,19.7409588,1.65987852,38.5138572,0.552191384,178.12554
266.2105,0.746471604228328,0.691650779174406,13.744386,15.06501,8.253302e-05,14.6427,6.421215,1.081222,35.7180204,0.000195644256,60.8209776,17.0598468,150.8223488,35.7180204,0.000195644256,60.8209776,17.0598468,150.8223488
228.9667,0.611322099677767,0.803823446231102,11.25131,0.8622561,0.2078688,0.0008726565,2.874004,0.0003920438,4.31792664,0.611814012,0.00853977752,221.45426,0.00163221852,4.31792664,0.611814012,0.00853977752,221.45426,0.00163221852
137.2594,0.925305414561589,0.373541379981184,4.744232,0.003842573,5.498474e-06,2.556207e-05,0.00156405,18.65971,0.01304641,1.13356e-05,0.004206422,8.461221,128.7914,0.01304641,1.13356e-05,0.004206422,8.461221,128.7914
235.2054,0.780155560197621,0.55476671387713,10.1797917075,0.00416558398,8.61215959,15.1035489,19.8286017,0.0721751905400001,0.01247711,25.89412,53.717362,64.802064,90.459732,0.01247711,25.89412,53.717362,64.802064,90.459732
290.9529,0.747110124975438,0.66042219457126,14.355852,0.185653,0.0007100206,0.7260656,50.59401,0.2172048,1.41399112,0.00540000396,16.41079168,249.415032,23.377168,1.41399112,0.00540000396,16.41079168,249.415032,23.377168
212.6216,0.709908547027494,0.616914888951064,9.31183,2.445698,0.6195602,0.0001582061,0.09848708,23.23636,3.8702364,0.9801738,0.00045442854,55.884154,152.08498,3.8702364,0.9801738,0.00045442854,55.884154,152.08498
170.2524,0.710595549685158,0.278262767934804,3.3664396,0.2357859,1.011635e-07,0.0001623259,8.88556700000005e-08,105.3473,5.70984752,2.44858852e-06,0.0152606848,3.41687884e-05,184.128816,5.70984752,2.44858852e-06,0.0152606848,3.41687884e-05,184.128816
265.6879,0.952801694767118,0.417783468759336,10.5761,0.04393903,0.009222284,0.0001418199,54.11574,2.006621e-06,2.21701924,0.41013122,0.00971483536,243.362844,20.047364,2.21701924,0.41013122,0.00971483536,243.362844,20.047364
334.2166,0.740891557747881,0.598188120519736,14.81223,77.59501,0.04287328,1.301762,11.09209,0.4973627,98.396202,0.0489569752,1.84549992,236.759288,0.597539672,98.396202,0.0489569752,1.84549992,236.759288,0.597539672
267.5689,0.86398801517222,0.827888200896816,19.138815,0.000766002,0.006998749,0.0002628979,12.37739,1.362809e-06,0.00216132316,0.0121043632,0.00123539376,267.602704,4.61879592e-06,0.00216132316,0.0121043632,0.00123539376,267.602704,4.61879592e-06
242.8147,1.06855250422006,0.566364401658518,14.69490525,25.35262,0.03325081,0.01745176,0.0007861038,0.0001479678,242.451308,0.125467236,0.515955168,0.007377458,0.00662229664,242.451308,0.125467236,0.515955168,0.007377458,0.00662229664
238.0828,0.8081135952753,0.853885018789218,16.4285725,10.63908,1.854469e-05,0.02371777,0.2301258,0.5889551,216.941727999999,0.000377947755999999,2.08897299999999,6.35093759999998,11.5886616,216.941727999999,0.000377947755999999,2.08897299999999,6.35093759999998,11.5886616
319.7909,0.800406856956778,0.698869443631234,17.88846,0.02382892,0.01440042,0.1596881,0.02387855,21.43066,0.351709,0.06132156,9.05023099999999,0.3806219,309.2375,0.351709,0.06132156,9.05023099999999,0.3806219,309.2375
233.2862,0.957294567925687,0.419848092169288,9.3761992448,0.454248428,0.00918397156,0.7970374,73.6622972,2.328526392e-05,3.57359524,0.0599005456,16.3352228,213.035524,0.022271644,3.57359524,0.0599005456,16.3352228,213.035524,0.022271644
174.1892,1.10227450152301,0.792682138988422,15.219839,0.2169915,0.01011632,0.004340031,9.38783599999998,0.0311349399999999,0.579647643999999,0.0253617432,0.0334890467999999,169.273151999999,3.47930835999997,0.579647643999999,0.0253617432,0.0334890467999999,169.273151999999,3.47930835999997
203.7736,1.04859615587601,0.255793328942525,5.465695,88.83172,29.67037,0.07154634,0.0001747739,19.48142,142.475636,43.929744,0.1606116,19.6194624,41.1886024,142.475636,43.929744,0.1606116,19.6194624,41.1886024
240.2057,0.585852890346186,0.594225610248493,8.362252,0.0003323427,0.005245063,0.0003027072,31.1024100000001,0.04127078,0.000723221006,0.01109656838,0.000873294892,240.221788,0.145061697,0.000723221006,0.01109656838,0.000873294892,240.221788,0.145061697
151.1773,0.742771983144026,0.731887145487982,8.21838,0.06472301,0.0003667173,0.0008698553,12.90811,1.230221,0.0988949776,0.0005153182,0.00382484556,96.8767516,54.5974332,0.0988949776,0.0005153182,0.00382484556,96.8767516,54.5974332
323.981,0.766630199488981,0.84199757658538,20.9129985,0.06400753,0.01476933,0.2469599,9.063566,4.771526,0.3016057,0.066246842,1.93793784,303.532104,21.599412,0.3016057,0.066246842,1.93793784,303.532104,21.599412
287.9549,0.888248816284277,0.295609287693712,7.560964265,107.44602,36.719091,5.3880019,3.6778677,1.03707038,172.679228,53.4660052,10.4471796,70.0106164,29.8548672,172.679228,53.4660052,10.4471796,70.0106164,29.8548672
280.6716,0.722099046207473,0.748482277083927,15.169692,0.1233532,0.0006032003,7.229878,3.969883,16.52482,0.239937424,0.00116078516,22.2333952,198.563924,59.1455052,0.239937424,0.00116078516,22.2333952,198.563924,59.1455052
172.9797,0.962481821422879,0.423694077316682,7.054074928,25.550196,6.26717284,0.1003169312,2.232425e-05,24.3636568,74.6307916,15.6426644,0.476264044,22.6734584,59.1625532,74.6307916,15.6426644,0.476264044,22.6734584,59.1625532
163.8952,0.595546433682366,0.819045095838158,7.99447,0.001811698,5.707113e-05,9.423296e-05,4.003965,4.173103e-07,0.00908305192,0.0002780494692,0.0007292339264,164.6442546,1.674566332e-06,0.00908305192,0.0002780494692,0.0007292339264,164.6442546,1.674566332e-06
